pt_graph LE_MET_level6
1894 10
1895 10
1982 10
1984 10
2071 10
2072 10
2073 10
2074 10
2075 10
2161 10
2162 10
2163 10
2164 10
2165 10
2167 10
2168 10
2169 10
2170 10
2171 10
2248 10
2250 10
2251 10
2252 10
2257 10
2345 10
2431 10
2516 10
2602 10
2777 10
2782 10
2866 10
2867 10
2870 10
2968 10
2969 10
3063 10
4813 11
4814 11
5142 11
5220 11
5221 11
5222 11
5223 11
5307 11
5308 11
5309 11
5310 11
5398 11
5399 11
5487 11
5488 11
5489 11
5572 11
5573 11
5574 11
5580 11
5648 11
5649 11
5650 11
5727 11
5728 11
5729 11
5736 11
5799 11
5800 11
5802 11
5803 11
5804 11
5810 11
5811 11
5812 11
5873 11
5877 11
5878 11
5884 11
5885 11
5886 11
5887 11
5951 11
5952 11
5953 11
5957 11
5958 11
5959 11
5960 11
6039 11
6040 11
6117 11
6118 11
6119 11
6120 11
6193 11
6194 11
6267 11
6268 11
6269 11
6270 11
