pt_graph LE_MET_level6
4361 14
4362 14
4363 14
4363 11
4364 11
4449 14
4450 14
4451 14
4452 11
4537 14
4538 14
4539 11
4623 14
4623 11
4624 14
4624 11
4625 11
4705 14
4706 14
4708 11
4800 14
4962 11
4972 14
4973 14
5045 14
5047 11
5056 14
5062 14
5136 14
5137 14
5138 14
5142 14
5216 14
5217 11
5220 14
5221 14
5394 11
5396 11
5399 14
5400 11
5483 14
5483 11
5484 11
5485 14
5485 11
5486 14
5486 11
5487 14
5487 11
5488 14
5489 14
5490 11
5568 14
5568 11
5569 11
5572 11
5645 11
5647 11
5648 11
5651 11
5724 11
5725 11
5726 11
5727 11
5730 11
5800 11
5801 11
5802 11
5876 11
5877 11
5951 11
5952 11
6031 11
6032 11
6033 11
6110 11
6111 11
6113 11
6187 11
6188 11
6189 11
6191 11
6262 11
6263 11
6265 11
6339 11
6582 11
7348 11
7417 11
7481 11
7482 11
7483 11
7484 11
7548 11
7549 11
7550 11
7551 11
7552 11
7553 11
7555 11
7621 11
7622 11
7623 11
7624 11
7625 11
7694 11
7695 11
7696 11
7697 11
7698 11
7699 11
7768 11
7769 11
7770 11
7771 11
7773 11
7774 11
7847 11
7848 11
7849 11
7856 11
