pt_graph scale
6109 0
6109 0
6109 0
6109 7194
6109 0
6109 0
6109 4364
6109 0
6109 0
6109 0
6109 0
6109 0
6109 0
6109 1297
6109 0
6109 0
6109 0
6109 0
6109 0
6109 0
6109 0
6109 0
6109 0
6109 0
6109 0
6109 0
6109 0
6109 0
6109 0
6109 0
6109 0
6109 0
6109 0
6109 0
6109 0
6109 0
6109 0
6109 0
6187 0
6187 0
6187 0
6187 0
6187 0
6187 0
6187 2501
6187 0
6187 0
6187 0
6187 0
6187 0
6187 0
6187 0
6187 0
6187 0
6187 0
6187 0
6187 0
6187 0
6187 0
6187 0
6187 0
6187 0
6187 0
6187 0
6187 0
6187 0
6187 0
6187 0
6187 0
6187 0
6187 0
6187 0
6187 0
6187 0
6187 0
6187 0
6262 0
6262 0
6262 0
6262 7194
6262 0
6262 0
6262 6864
6262 0
6262 0
6262 0
6262 0
6262 0
6262 0
6262 1297
6262 0
6262 0
6262 0
6262 0
6262 0
6262 0
6262 0
6262 0
6262 0
6262 0
6262 0
6262 0
6262 0
6262 0
6262 0
6262 0
6262 0
6262 0
6262 0
6262 0
6262 0
6262 0
6262 0
6262 0
6798 0
6798 0
6798 0
6798 0
6798 0
6798 0
6798 329
6798 0
6798 0
6798 0
6798 0
6798 0
6798 0
6798 0
6798 0
6798 0
6798 0
6798 0
6798 0
6798 0
6798 0
6798 0
6798 0
6798 0
6798 0
6798 0
6798 0
6798 0
6798 0
6798 0
6798 0
6798 0
6798 0
6798 0
6798 0
6798 0
6798 0
6798 0
6869 0
6869 0
6869 0
6869 0
6869 0
6869 0
6869 329
6869 0
6869 0
6869 0
6869 0
6869 0
6869 0
6869 0
6869 0
6869 0
6869 0
6869 0
6869 0
6869 0
6869 0
6869 0
6869 0
6869 0
6869 0
6869 0
6869 0
6869 0
6869 0
6869 0
6869 0
6869 0
6869 0
6869 0
6869 0
6869 0
6869 0
6869 0
6940 0
6940 0
6940 0
6940 0
6940 0
6940 0
6940 329
6940 0
6940 0
6940 0
6940 0
6940 0
6940 0
6940 0
6940 0
6940 0
6940 0
6940 0
6940 0
6940 0
6940 0
6940 0
6940 0
6940 0
6940 0
6940 0
6940 0
6940 0
6940 0
6940 0
6940 0
6940 0
6940 0
6940 0
6940 0
6940 0
6940 0
6940 0
6949 0
6949 0
6949 0
6949 0
6949 0
6949 0
6949 395
6949 0
6949 0
6949 0
6949 0
6949 0
6949 0
6949 0
6949 0
6949 0
6949 0
6949 0
6949 0
6949 0
6949 0
6949 0
6949 0
6949 0
6949 0
6949 0
6949 0
6949 0
6949 0
6949 0
6949 0
6949 0
6949 0
6949 0
6949 0
6949 0
6949 0
6949 0
7023 0
7023 0
7023 0
7023 0
7023 0
7023 0
7023 395
7023 0
7023 0
7023 0
7023 0
7023 0
7023 0
7023 0
7023 0
7023 0
7023 0
7023 0
7023 0
7023 0
7023 0
7023 0
7023 0
7023 0
7023 0
7023 0
7023 0
7023 0
7023 0
7023 0
7023 0
7023 0
7023 0
7023 0
7023 0
7023 0
7023 0
7023 0
7087 0
7087 0
7087 0
7087 0
7087 0
7087 0
7087 1165
7087 0
7087 0
7087 0
7087 0
7087 0
7087 0
7087 0
7087 0
7087 0
7087 0
7087 0
7087 0
7087 0
7087 0
7087 0
7087 0
7087 0
7087 0
7087 0
7087 0
7087 0
7087 0
7087 0
7087 0
7087 0
7087 0
7087 0
7087 0
7087 0
7087 0
7087 0
7094 0
7094 0
7094 0
7094 0
7094 0
7094 0
7094 395
7094 0
7094 0
7094 0
7094 0
7094 0
7094 0
7094 0
7094 0
7094 0
7094 0
7094 0
7094 0
7094 0
7094 0
7094 0
7094 0
7094 0
7094 0
7094 0
7094 0
7094 0
7094 0
7094 0
7094 0
7094 0
7094 0
7094 0
7094 0
7094 0
7094 0
7094 0
7156 0
7156 0
7156 0
7156 0
7156 0
7156 0
7156 3000
7156 0
7156 0
7156 0
7156 0
7156 0
7156 0
7156 0
7156 0
7156 0
7156 0
7156 0
7156 0
7156 0
7156 0
7156 0
7156 0
7156 0
7156 0
7156 0
7156 0
7156 0
7156 0
7156 0
7156 0
7156 0
7156 0
7156 0
7156 0
7156 0
7156 0
7156 0
7157 0
7157 0
7157 0
7157 2067
7157 0
7157 0
7157 2501
7157 0
7157 0
7157 0
7157 0
7157 0
7157 0
7157 206
7157 0
7157 0
7157 0
7157 0
7157 0
7157 0
7157 0
7157 0
7157 0
7157 0
7157 0
7157 0
7157 0
7157 0
7157 0
7157 0
7157 0
7157 0
7157 0
7157 0
7157 0
7157 0
7157 0
7157 0
7164 0
7164 0
7164 0
7164 0
7164 0
7164 0
7164 395
7164 0
7164 0
7164 0
7164 0
7164 0
7164 0
7164 0
7164 0
7164 0
7164 0
7164 0
7164 0
7164 0
7164 0
7164 0
7164 0
7164 0
7164 0
7164 0
7164 0
7164 0
7164 0
7164 0
7164 0
7164 0
7164 0
7164 0
7164 0
7164 0
7164 0
7164 0
7221 0
7221 0
7221 0
7221 0
7221 0
7221 0
7221 6831
7221 0
7221 0
7221 0
7221 0
7221 0
7221 0
7221 0
7221 0
7221 0
7221 0
7221 0
7221 0
7221 0
7221 0
7221 0
7221 0
7221 0
7221 0
7221 0
7221 0
7221 0
7221 0
7221 0
7221 0
7221 0
7221 0
7221 0
7221 0
7221 0
7221 0
7221 0
7222 0
7222 0
7222 0
7222 0
7222 0
7222 0
7222 1998
7222 0
7222 0
7222 0
7222 0
7222 0
7222 0
7222 0
7222 0
7222 0
7222 0
7222 0
7222 0
7222 0
7222 0
7222 0
7222 0
7222 0
7222 0
7222 0
7222 0
7222 0
7222 0
7222 0
7222 0
7222 0
7222 0
7222 0
7222 0
7222 0
7222 0
7222 0
7223 0
7223 0
7223 0
7223 2067
7223 0
7223 0
7223 2501
7223 0
7223 0
7223 0
7223 0
7223 0
7223 0
7223 206
7223 0
7223 0
7223 0
7223 0
7223 0
7223 0
7223 0
7223 0
7223 0
7223 0
7223 0
7223 0
7223 0
7223 0
7223 0
7223 0
7223 0
7223 0
7223 0
7223 0
7223 0
7223 0
7223 0
7223 0
7288 0
7288 0
7288 0
7288 0
7288 0
7288 0
7288 1998
7288 0
7288 0
7288 0
7288 0
7288 0
7288 0
7288 0
7288 0
7288 0
7288 0
7288 0
7288 0
7288 0
7288 0
7288 0
7288 0
7288 0
7288 0
7288 0
7288 0
7288 0
7288 0
7288 0
7288 0
7288 0
7288 0
7288 0
7288 0
7288 0
7288 0
7288 0
7290 0
7290 0
7290 0
7290 2067
7290 0
7290 0
7290 2501
7290 0
7290 0
7290 0
7290 0
7290 0
7290 0
7290 206
7290 0
7290 0
7290 0
7290 0
7290 0
7290 0
7290 0
7290 0
7290 0
7290 0
7290 0
7290 0
7290 0
7290 0
7290 0
7290 0
7290 0
7290 0
7290 0
7290 0
7290 0
7290 0
7290 0
7290 0
7297 0
7297 0
7297 0
7297 0
7297 0
7297 0
7297 395
7297 0
7297 0
7297 0
7297 0
7297 0
7297 0
7297 0
7297 0
7297 0
7297 0
7297 0
7297 0
7297 0
7297 0
7297 0
7297 0
7297 0
7297 0
7297 0
7297 0
7297 0
7297 0
7297 0
7297 0
7297 0
7297 0
7297 0
7297 0
7297 0
7297 0
7297 0
7357 0
7357 0
7357 0
7357 5249
7357 0
7357 0
7357 2058
7357 0
7357 0
7357 1
7357 0
7357 0
7357 0
7357 180
7357 0
7357 0
7357 0
7357 0
7357 0
7357 0
7357 0
7357 0
7357 0
7357 0
7357 0
7357 0
7357 0
7357 0
7357 0
7357 0
7357 0
7357 0
7357 0
7357 0
7357 0
7357 0
7357 0
7357 0
7358 0
7358 0
7358 0
7358 2191
7358 0
7358 0
7358 1811
7358 0
7358 0
7358 0
7358 0
7358 0
7358 0
7358 82
7358 0
7358 0
7358 0
7358 0
7358 0
7358 0
7358 0
7358 0
7358 0
7358 0
