pt_graph LE_MET_level6
6239 11
6774 11
6846 11
6847 11
6848 11
6850 11
6918 11
6919 11
6920 11
6921 11
6989 11
6996 11
6997 11
6999 11
7057 11
7058 11
7059 11
7060 11
7061 11
7062 11
7068 11
7070 11
7126 11
7127 11
7128 11
7129 11
7130 11
7131 11
7139 11
7192 11
7193 11
7194 11
7195 11
7196 11
7261 11
7262 11
7263 11
7264 11
7329 11
7330 11
7331 11
7332 11
7333 11
7399 11
7400 11
7401 11
7402 11
7466 11
7467 11
7468 11
7469 11
7534 11
7535 11
7536 11
7537 11
7555 11
7607 11
7608 11
7609 11
7680 11
7681 11
7682 11
7683 11
7717 11
7718 11
7719 11
7755 11
7757 11
7788 11
7789 11
7790 11
7791 11
7792 11
7829 11
7830 11
7831 11
7832 11
7859 11
7863 11
7864 11
7865 11
7904 11
7905 11
7916 11
7937 11
7938 11
7975 11
7976 11
7977 11
7982 11
7983 11
7984 11
7985 11
7986 11
7988 11
7989 11
8007 11
8039 11
8040 11
8046 11
8047 11
8048 11
8049 11
8050 11
8051 11
8069 11
8100 11
8105 11
8106 11
8107 11
8108 11
8109 11
8159 11
8160 11
8165 11
8166 11
8217 11
8218 11
8221 11
8373 11
8423 11
8424 11
8425 11
8471 11
8472 11
8473 11
8474 11
8475 11
8476 11
8477 11
8478 11
8520 11
8522 11
