pt_graph LE_MET_level6
4814 11
5304 11
5395 11
5398 11
5399 11
5484 11
5485 11
5486 11
5487 11
5488 11
5570 11
5572 11
5573 11
5574 11
5647 11
5648 11
5649 11
5650 11
5656 11
5728 11
5729 11
5736 11
5737 11
5738 11
5803 11
5804 11
5878 11
5951 11
5952 11
6033 11
6036 11
6113 11
6115 11
6116 11
6187 11
6189 11
6191 11
6262 11
6263 11
6265 11
6266 11
6339 11
6340 11
6343 11
6418 11
6500 11
6582 11
7157 11
7222 11
7223 11
7287 11
7288 11
7356 11
7358 11
7423 11
7425 11
7427 11
7428 11
7490 11
7492 11
7493 11
7495 11
7561 11
7562 11
7563 11
7566 11
7634 11
7635 11
7636 11
7637 11
7638 11
7639 11
7641 11
7642 11
7646 11
7647 11
7708 11
7709 11
7711 11
7712 11
7716 11
7718 11
7782 11
7783 11
7784 11
7785 11
7786 11
7788 11
7789 11
7792 11
7855 11
7856 11
7857 11
7858 11
7861 11
7862 11
7926 11
7928 11
7929 11
7934 11
7935 11
8005 11
8061 11
8066 11
8067 11
8068 11
8120 11
8121 11
8122 11
8126 11
8127 11
8173 11
8174 11
8179 11
8180 11
8183 11
8184 11
8231 11
8238 11
8239 11
8240 11
8241 11
8242 11
8283 11
8286 11
8287 11
8293 11
8294 11
8332 11
8333 11
8336 11
8384 11
