pt_graph LE_MET_level6
7787 11
7857 11
7858 11
7862 11
7863 11
7917 11
7918 11
7919 11
7928 11
7936 11
7984 11
7985 11
7986 11
7987 11
7988 11
7989 11
7990 11
7991 11
7992 11
7993 11
8001 11
8002 11
8003 11
8004 11
8005 11
8047 11
8048 11
8049 11
8051 11
8052 11
8053 11
8066 11
8107 11
8108 11
8110 11
8111 11
8116 11
8125 11
8168 11
8170 11
8171 11
8172 11
8173 11
8181 11
8182 11
8224 11
8225 11
8227 11
8231 11
8239 11
8240 11
8241 11
8278 11
8279 11
8282 11
8283 11
8292 11
8293 11
8294 11
8332 11
8334 11
8335 11
8336 11
8342 11
8343 11
8381 11
8383 11
8425 11
8429 11
8430 11
8431 11
8432 11
8437 11
8473 11
8474 11
8475 11
8476 11
8477 11
8478 11
8484 11
8521 11
8522 11
8530 11
8618 11
8659 11
8773 11
8774 11
8810 11
8811 11
8850 11
8851 11
8852 11
8887 11
8952 11
8983 11
8984 11
8985 11
9014 11
9015 11
9016 11
9044 11
9046 11
9073 11
9074 11
9099 11
9100 11
9101 11
9125 11
9153 11
9178 11
9203 11
9227 11
9248 11
